Ticker,RS_Rating,RS_Score,Stage,Stage_2_Confirmed,Price,MA_50,MA_150,MA_200,MA_200_Slope,52w_High,52w_Low,Pct_Above_52w_Low,Pct_From_52w_High,Criteria_Met,Failed_Criteria,SEPA_Qualified,Earnings_Growth_YoY,Revenue_Growth_YoY,Earnings_Accel_Quarters,Revenue_Accel_Quarters,ATR_Percent,Net_Margin,SEPA_Failed_Criteria
COMM,95.0,132.7806871217324,2,True,17.200000762939453,16.093400020599365,11.42493332227071,9.803624988794327,9.761766939082634,18.049999237060547,2.940000057220459,485.03402816939786,4.709133019661648,8,,True,428.4848484848485,50.59138791350952,2.0,2.0,5.277406895647978,17.569000000000003,
ARQT,94.0,114.56311711487172,2,True,29.489999771118164,21.587299880981444,17.00919993718465,16.312499952316283,5.582732075753598,30.010000228881836,10.050000190734863,193.43282797452198,1.7327572602389378,8,,True,117.83951657558322,121.69366551223327,2.0,2.0,5.514945743955644,-13.941,
AVDL,93.0,101.06427340576283,2,True,23.030000686645508,17.388600006103516,13.03640001296997,11.78740000486374,8.495116166430774,23.56999969482422,6.380000114440918,260.97179112141185,2.291043763981424,8,,True,100.76190476190476,54.85657171414293,2.0,3.0,2.4486689147768708,-0.11199999999999999,
TVTX,92.0,88.23185383753471,2,True,34.689998626708984,28.81049991607666,21.12046662012736,20.639124984741212,5.561995824056797,36.869998931884766,12.90999984741211,168.70642166322577,5.912667123216381,8,,True,146.89934502198463,162.1053133644949,3.0,3.0,5.670778322848008,-20.315,
EXAS,92.0,93.38918996527568,2,True,100.9000015258789,62.847000198364256,54.948466771443684,52.796550064086915,2.131089304812172,101.87000274658203,38.810001373291016,159.98453479911015,0.952195145332585,8,,True,48.75509990584789,20.049812673303652,2.0,2.0,4.667988749370721,-32.011002,
ENLT,89.0,67.5980944033069,2,True,35.599998474121094,33.33589984893799,26.199619897206624,23.747909927368163,6.714088986721678,39.62099838256836,14.010000228881836,154.10419623499462,10.148658722886557,8,,True,54.600968624973675,26.522672268140095,2.0,2.0,4.5391455157359175,26.87,
B,88.0,67.01116056430365,2,True,36.54999923706055,33.61460014343262,25.6756685256958,23.91390140533447,6.33751672898508,38.779998779296875,14.945985633814232,144.5472659519274,5.750385797915078,8,,True,169.56521739130434,23.159144893111637,2.0,2.0,4.492864726776645,24.534,
EQX,88.0,63.78979564878895,2,True,11.890000343322754,11.44180004119873,8.417333358128866,7.988050026893616,5.882195890701776,13.529999732971191,4.949999809265137,140.20203639336927,12.121207849338909,8,,True,28142.574257425742,91.18505273281573,2.0,2.0,5.482398258347603,2.7090001999999997,
FIX,88.0,64.66164447565686,2,True,894.0800170898438,871.53166015625,664.4000366210937,586.7438047790528,6.544660999103637,1019.6309573378616,275.8047279494824,224.17138884348904,12.31337076855893,8,,True,99.41532464868192,35.23587399013224,3.0,2.0,5.757875314065317,10.062999999999999,
ATEC,86.0,54.25622079490409,2,True,20.309999465942383,16.476600093841554,14.026866671244303,13.12755000591278,4.883098135914218,21.15999984741211,8.699999809265137,133.44827484149,4.017015064268455,8,,True,27.862479806138936,30.37705929577558,2.0,2.0,3.752550560671565,-21.285,
GOOGL,86.0,55.29072645617412,2,True,299.6600036621094,262.38500030517577,210.15907958984374,199.1224744415283,3.4113609520978376,306.4200134277344,140.2346601251265,113.68469349498417,2.206125406106762,8,,True,32.99494315805483,15.949154846603525,2.0,2.0,3.704912967465264,32.233003,
GOOG,86.0,54.06794910213966,2,True,299.6499938964844,262.98259979248047,211.07495463053385,200.3099739074707,3.3473019372967094,306.8900146484375,142.3614860124179,110.48529506804003,2.3591581369133303,8,,True,32.99494315805483,15.949154846603525,2.0,2.0,3.651639150651212,32.233003,
TARS,86.0,55.623594458952,2,True,79.66000366210938,66.65669944763184,52.978433227539064,51.745574970245364,3.3120929687221077,82.41999816894531,38.5099983215332,106.85538076891264,3.3486951809662426,8,,True,46.26387702818104,146.67899746456627,2.0,3.0,4.7444229569103005,-22.167999,
KNSA,86.0,54.01153595856316,2,True,41.58000183105469,38.42660026550293,32.37083346048991,29.53785008430481,5.421777181443499,42.93000030517578,17.81999969482422,133.33334760455418,3.1446505113542558,8,,True,245.23753249822735,61.16972926729285,3.0,3.0,3.4829569829140468,6.007,
BTSG,85.0,51.52765559260879,2,True,34.59000015258789,30.645599822998047,24.94516658782959,23.3442249250412,3.7367856545865803,35.0099983215332,15.260000228881836,126.67103298675669,1.1996520682121512,8,,True,778.4447144592953,14.699312617245702,2.0,2.0,3.8966664480432742,0.9740000000000001,
PAHC,85.0,51.224461619883,2,True,41.630001068115234,40.6202001953125,31.71363432566325,29.158391332626344,6.0901336452075165,46.41999816894531,16.02766339514611,159.73842875139647,10.318822252850833,8,,True,280.31541218637994,39.726684892793514,2.0,2.0,5.010466167094626,4.8449997,
EFXT,84.0,46.40230764478614,2,True,13.550000190734863,11.893599967956543,9.366888542175293,8.950157833099365,2.7723547480174244,14.180000305175781,6.156398893591445,120.09620274670392,4.442878003401483,8,,True,23.333333333333332,29.28452579034942,2.0,2.0,4.095941645790483,5.428999999999999,
DY,84.0,45.535356213027065,2,True,326.489990234375,288.10759979248047,253.31586659749348,229.94175018310546,3.5433503444578465,350.8699951171875,131.3699951171875,148.52706277649804,6.948443931396811,8,,True,,,2.0,2.0,4.9875476986143,5.752,
APH,84.0,46.110946001356155,2,True,131.60000610351562,129.5849005126953,107.94383138020834,97.30586833953858,5.466759321743852,144.3699951171875,56.27228012979079,133.86293535641894,8.84532066604717,8,,True,106.10522832561217,53.37228879865307,2.0,3.0,3.9535393084244053,18.218,
LGND,84.0,47.90969006339432,2,True,199.22999572753906,185.61620086669922,146.27913386027018,137.27235046386718,4.8764418077463105,212.49000549316406,93.58000183105469,112.89804640869781,6.240298095362222,8,,True,1735.1505856107083,122.84605882807071,2.0,3.0,4.242406484429128,19.337,
IRTC,81.0,37.74246547534449,2,True,177.82000732421875,176.60949951171875,156.6440663655599,143.90514965057372,3.697450075324662,212.0,71.0,150.45071454115316,16.122638054613798,8,,True,88.7142176605604,30.735132643793463,2.0,2.0,4.948422858080396,-7.3249996,
AVAL,80.0,35.679645411113825,2,True,3.990000009536743,3.7640174436569214,3.1916123692194622,3.071820517778397,4.707366841468122,4.5,1.8909471335362191,111.00537073583494,11.333333121405706,8,,True,25.33076738032235,10.185252451870687,3.0,2.0,4.530970091050886,12.323,
FSLR,80.0,35.495761564193536,2,True,249.91000366210938,237.57880157470703,192.98046717325846,179.15755031585692,3.7875052481438494,281.54998779296875,116.55999755859375,114.40460612268089,11.237785651805854,8,,True,45.68917036260689,79.66807409977605,2.0,2.0,5.3087683786558415,27.728,
TFPM,79.0,34.95743346376026,2,True,29.700000762939453,29.425199890136717,25.714358762105306,23.920861930847167,4.437498632551762,33.5099983215332,14.425046720115954,105.89188610059983,11.369733659895417,8,,True,108.82997740227327,26.859330247458225,3.0,2.0,4.0928329032915185,59.433997000000005,
PSLV,79.0,34.54372899571121,2,True,16.549999237060547,16.080200023651123,13.55513334274292,12.925250029563903,3.6998709065815136,18.149999618530273,9.600000381469727,72.395818535653,8.815429284286063,8,,True,487.6077524526919,485.70366064253597,2.0,2.0,3.042684669799493,,
ARGX,79.0,35.17388834060124,2,True,918.9199829101562,814.9895031738281,680.3985026041667,661.8122775268555,2.5217241075876693,934.1300048828125,510.05499267578125,80.16096226986095,1.62825537057493,8,,True,276.608686139372,96.59634077413142,2.0,3.0,2.324568780100066,41.626999999999995,
AMRX,78.0,32.173041886323965,2,True,11.949999809265137,10.540200004577637,8.987500006357829,8.773600001335144,2.645433200838342,12.119999885559082,6.684999942779541,78.75841303741991,1.4026409067585845,8,,True,1618.5897435897434,11.679535580268425,2.0,2.0,3.170950051509245,0.201,
FIVE,78.0,32.434500209219436,2,True,155.02999877929688,152.90960021972657,133.39099985758463,119.38184999465942,3.7896567114386555,168.97999572753906,52.380001068115234,195.971736574986,8.255413244733989,8,,True,29.581818181818182,23.70622201286881,2.0,2.0,4.448448644537914,6.451999999999999,
SEB,78.0,32.32025372432612,2,True,4284.97998046875,3641.5036572265626,3247.179944661458,3110.0353259277344,3.3665526370592698,4318.5,2358.1171137374004,81.7119241239655,0.7761958905001737,8,,True,173.15436241610738,14.517583408476103,2.0,2.0,3.843752443111688,4.044,
AORT,77.0,30.96550930853244,2,True,45.130001068115234,42.971600189208985,36.13626679738363,33.43615010261536,3.4775642731598366,48.040000915527344,21.969999313354492,105.41648829585036,6.05745169016337,8,,True,384.17832167832165,18.38503220956577,3.0,3.0,3.9409972090076217,-2.163,
HII,77.0,31.10775740868401,2,True,305.489990234375,293.9027996826172,261.7765148925781,243.60393379211425,3.777118184739499,330.0,155.9293347693898,95.91566313431431,7.427275686553031,8,,True,43.56435643564357,16.114950891233175,2.0,2.0,3.290499244834661,4.737,
COLL,77.0,30.709561614803228,2,True,45.13999938964844,37.052899856567386,33.6135999806722,32.452699947357175,2.1459985360585025,48.18000030517578,23.229999542236328,94.31769384056929,6.3096739233535635,8,,True,237.51472951258705,31.424787038373896,2.0,2.0,4.68305162746978,7.7199996,
IDXX,77.0,31.54827420414209,2,True,725.9099731445312,656.1217980957031,586.8701997884115,546.6470993041992,3.773262488182063,735.5900268554688,356.1400146484375,103.8271307033867,1.3159577152395883,8,,True,17.93885097555843,13.29474969324776,2.0,2.0,2.9853178070843986,24.654,
ONC,76.0,29.31526158390889,2,True,347.7200012207031,332.30080078125,293.1114343261719,281.4555760192871,3.35576384810359,385.2200012207031,170.99000549316406,103.3569156383263,9.734697025379848,8,,True,202.87680263700042,41.00293630484855,3.0,2.0,5.19269308348014,1.3789999000000002,
INCY,75.0,27.556030505112314,2,True,102.05999755859375,92.04740020751953,78.35573323567708,75.08349994659424,3.1127757070394177,109.27999877929688,53.560001373291016,90.55264178818416,6.6068825964069795,8,,True,298.44536710002257,20.047000055366556,2.0,2.0,3.185801978580711,24.695,
CEF,75.0,26.90270419697527,2,True,38.529998779296875,37.5573998260498,32.87273339589437,31.504150037765502,3.162982748895167,41.20000076293945,23.530000686645508,63.74839632352685,6.48058721893112,8,,True,141.88580730127774,141.66012349628252,2.0,2.0,2.319158790417179,98.83999999999999,
COCO,75.0,27.977873401256232,2,True,48.31999969482422,41.94370010375977,37.54909997304281,36.63322497367859,1.2749585595866713,50.5,25.790000915527344,87.35943380960593,4.316832287476795,8,,True,24.684431977559605,37.17439393255383,3.0,3.0,4.2533412379130295,11.350999999999999,
TMDX,75.0,27.97649725206145,2,True,130.92999267578125,120.13240020751954,118.72466684977213,107.13805011749268,4.334028276924349,145.5,55.0,138.0545321377841,10.013750738294673,8,,True,476.826375711575,32.23765871957779,2.0,2.0,5.774133648159885,16.203,
SBS,74.0,25.335277128985908,2,True,25.399999618530273,24.53399990081787,22.018774083455405,20.70328784942627,3.9130857429700967,27.1200008392334,13.414825753868527,89.34274723028362,6.342187195713023,8,,True,78.47271314176103,39.638503217945406,2.0,2.0,2.3017434164422785,20.809999,
GMAB,74.0,26.092571461467035,2,True,30.450000762939453,30.204600105285646,24.878733406066896,23.786575031280517,2.9444778050247944,33.650001525878906,17.235000610351562,76.67536805685282,9.509660082714877,8,,True,115.59139784946237,25.245098039215684,2.0,2.0,2.5104389639951825,41.169998,
IMAX,74.0,25.381544492328597,2,True,36.040000915527344,33.107200088500974,29.082000007629393,28.08570001602173,3.0330095444126357,37.209999084472656,20.479999542236328,75.97657090373123,3.144311200570656,8,,True,48.65428900402994,16.6229278747321,2.0,2.0,3.6041286218869684,10.471,
LVS,73.0,24.632324279030012,2,True,64.30999755859375,56.37568130493164,49.66234860738118,47.205928535461425,3.3091108389637434,67.83000183105469,29.71915817567233,116.39239300942572,5.189450357421883,8,,True,52.36363636363637,24.198359433258762,2.0,2.0,3.0438517758252397,12.687999,
HWM,72.0,23.744483429279377,2,True,197.27999877929688,196.32629180908202,179.86486551920572,166.96297374725341,3.7282816641965337,211.8263679892844,104.84275392200898,88.16750934075104,6.8671192109206025,8,,True,15.963855421686745,13.841961852861035,2.0,3.0,2.964125868817495,18.181998999999998,
FRAF,71.0,22.221291257456475,2,True,51.0099983215332,46.42330909729004,41.69576810201009,40.12257984161377,2.8746838717347223,51.05500030517578,27.108395241975977,88.17048322560535,0.08814412569500264,8,,True,26.932195353247984,18.017501823106574,2.0,3.0,2.073825282890893,20.146,
MCK,71.0,22.514817298263708,2,True,866.030029296875,788.2832006835938,732.3490091959635,711.1982650756836,2.72005096569372,869.739990234375,556.2957386149818,55.677990892585925,0.4265597740883744,8,,True,360.5809128630705,10.142977651066193,2.0,2.0,2.572370465679074,1.042,
PHYS,70.0,21.300267733587273,2,True,31.020000457763672,30.348400001525878,27.260466702779134,26.269900035858154,2.7921512673809086,33.310001373291016,19.889999389648438,55.95777480972542,6.874814833732,8,,True,105.78210259023075,105.71454956826891,2.0,2.0,1.7984938463719857,,
UAN,70.0,21.218201143851147,2,True,97.44000244140625,90.76259307861328,83.83498814900716,79.62773962020874,2.332313746127922,100.88999938964844,56.844736769185765,71.41429089038593,3.4195628596625465,8,,True,1031.3895455739428,30.62706165187735,3.0,2.0,2.3903195361992062,20.703,
